facility_id,name,name_kana,ward,address,lat,lng,map_url,facility_type,phone,website,notes,nearest_station,station_kana,walk_minutes
1410051024388,聖保育園第二,ひじりほいくえんだいに,港北区,〒222-0037 神奈川県横浜市港北区大倉山１丁目１１−８,35.521349,139.631136,https://maps.google.com/?cid=5136799195183961680,"establishment,point_of_interest,school",045-542-7375,https://hijirihoikuen-daini.com/recruit/,,大倉山駅前駅,おおくらやま,2
1410051026789,キッズラディ,きっずらでぃ,港北区,〒222-0032 神奈川県横浜市港北区大豆戸町６３９−２,35.5126262,139.6226284,https://maps.google.com/?cid=7868327560286207600,"establishment,point_of_interest,school",045-439-5025,http://www.kyokushin-mm.jp/50index,,港北車庫前駅,しんよこはま,2
1410051027159,トゥインクルキッズ高田保育園,とぅいんくるきっずたかだほいくえん,港北区,〒223-0065 神奈川県横浜市港北区高田東３丁目１−１１ Ｆｉｏｒｉｔｕｒａ １Ｆ,35.5501204,139.6200377,https://maps.google.com/?cid=795560805079571057,"establishment,point_of_interest,school",045-947-4106,https://twinkle-kids.space/,,高田駅,つなしま,1
1410051025989,みらいく矢上園,みらいくやがみその,港北区,〒223-0061 神奈川県横浜市港北区日吉５丁目１３−４ ＬＯＣ’Ｓ ＨＩＹＯＳＨＩ ２Ｆ,35.548424,139.6534647,https://maps.google.com/?cid=16971089843171387925,"establishment,point_of_interest,school",045-534-3845,https://www.miraiku-h.co.jp/nursery/yagami/?utm_source=google&utm_medium=maps,,日吉五丁目駅,ひよし,5
1410052003233,キッズパートナー日吉,きっずぱーとなーひよし,港北区,〒223-0051 神奈川県横浜市港北区箕輪町１丁目１−１８,35.5510388,139.6473211,https://maps.google.com/?cid=5687296003531978005,"establishment,point_of_interest,school",045-560-2300,https://www.care-partner.com/place/hiyoshi/,,日吉駅,ひよし,4
1410052005253,きゅーぴーるーむ大倉山園,きゅゅぴぴるるむおおくらやまその,港北区,〒222-0037 神奈川県横浜市港北区大倉山３丁目５８−１３,35.5230426,139.6250868,https://maps.google.com/?cid=17543866842089821739,"establishment,point_of_interest,school",045-834-9590,https://qproom.jp/okurayamaen/,,観音前駅,おおくらやま,2
1410052003043,ピッコロ・グランデ新横浜,ぴっころ・ぐらんでしんよこはま,港北区,〒222-0033 神奈川県横浜市港北区新横浜１丁目,35.5024113,139.610667,https://maps.google.com/?cid=12355768764629261145,"establishment,point_of_interest",045-472-1188,https://www.senrikai.jp/piccolo/,,又口橋駅,しんよこはま,2
1410052005691,みらいこうほく保育園,みらいこうほくほいくえん,港北区,〒223-0062 神奈川県横浜市港北区日吉本町５丁目６７−１１−１,35.5482486,139.6286965,https://maps.google.com/?cid=10830675973696907887,"establishment,point_of_interest,school",,https://www.miraikai.ed.jp/guide/2590.html,,日吉本町駅,つなしま,7
1410051015642,くっくおさんぽ保育園大倉山,くっくおさんぽほいくえんおおくらやま,港北区,〒222-0037 神奈川県横浜市港北区大倉山５丁目３９−２３,35.5257606,139.6228591,https://maps.google.com/?cid=6083307767882800543,"establishment,point_of_interest,school",045-542-7236,https://cgi.city.yokohama.lg.jp/kodomo/hoiku-shisetu/hdata/n0374.html,,太尾神社前駅,おおくらやま,2
1410052005931,イルカ保育園,いるかほいくえん,港北区,〒223-0061 神奈川県横浜市港北区日吉２丁目４−３ 高久ビル,35.5546581,139.6466423,https://maps.google.com/?cid=10515094959519062208,"establishment,point_of_interest,school",045-561-6702,,,日吉駅東口駅,ひよし,6
1410052004371,くじら保育園,くじらほいくえん,港北区,〒223-0064 神奈川県横浜市港北区下田町５丁目２９−２３ 下田ビル,35.557977,139.62694,https://maps.google.com/?cid=9638381845036295254,"establishment,point_of_interest,school",045-562-6718,https://www.kjrnoko.com/,,日吉本町駅,ひよし,21
1410052004868,グローバルキッズ綱島ＳＳＴ保育園,ぐろーばるきっずつなしまＳＳＴほいくえん,港北区,〒223-0052 神奈川県横浜市港北区綱島東４丁目３−４２,35.5412298,139.6418852,https://maps.google.com/?cid=2779275228422338704,"establishment,point_of_interest,school",045-642-7301,https://www.gkids.co.jp/facilities/nursery_123.html,,綱島駅,しんつなしま,13
1410051027126,日吉ちとせ保育園,ひよしちとせほいくえん,港北区,〒223-0061 神奈川県横浜市港北区日吉２丁目１０−２３,35.55592,139.6453238,https://maps.google.com/?cid=16522461060142079424,"establishment,point_of_interest,school",045-565-1230,https://www.chitosek.or.jp/preschools/hiyoshi,,日吉駅東口駅,ひよし,8
1410052005188,フェアリーテイルそら,ふぇありーているそら,港北区,〒222-0033 神奈川県横浜市港北区新横浜３丁目２３−３ 1階,35.5134997,139.6191898,https://maps.google.com/?cid=10804271623775286654,"establishment,point_of_interest",045-474-2504,https://o-planet.jp/hoiku/,,太尾新道駅,しんよこはま,4
1410052005469,キッズラボ菊名園,きっずらぼきくなその,港北区,〒222-0011 神奈川県横浜市港北区菊名６丁目１２−８ ヴィラレヴァンテ 1F,35.51336,139.63197,https://maps.google.com/?cid=11303499125502899427,"establishment,point_of_interest,school",045-717-5455,https://kids-lab.co.jp/kikunaen/?utm_source=google&utm_medium=maps,,菊名地区センター前駅,きくな,0
1410051027910,にじいろ保育園綱島東,にじいろほいくえんつなしまひがし,港北区,〒223-0051 神奈川県横浜市港北区綱島東１丁目１１−２ マンション桐本 1F・2F,35.5349222,139.6358712,https://maps.google.com/?cid=6356616589048991833,"establishment,point_of_interest,school",045-633-4851,https://www.like-kd.co.jp/establishment/nijiiro/HPtsunashimahigashi?utm_source=google&utm_medium=maps&utm_campaign=tsunashimahigashi,,新綱島駅,しんつなしま,2
1410052004355,ベイキッズ星の森保育園,べいきっずほしのもりやすいくその,港北区,〒224-0007 神奈川県横浜市都筑区荏田南１丁目１２−２８,35.4962100,139.6314500,https://maps.google.com/?cid=3287192786423838371,"establishment,point_of_interest,school",045-530-0777,https://www.bay-kids.com/aozora.html,,妙蓮寺駅,みょうれんじ,5
1410052005683,ばばほいくしつ綱島,ばばほいくしつつなしま,港北区,〒223-0053 神奈川県横浜市港北区綱島西３丁目５−１６ 武市ビル,35.5377521,139.6296987,https://maps.google.com/?cid=471450671807163214,"establishment,point_of_interest,school",045-297-6290,https://fazer-bon.org/,,綱島駅,つなしま,8
1410051014264,菊名愛児園,きくなあいじその,港北区,〒222-0011 神奈川県横浜市港北区菊名４丁目５−１,35.509703,139.635868,https://maps.google.com/?cid=18335881285699283840,"establishment,point_of_interest,school",045-401-0431,https://kikuna.jpn.org/aijien/index.html,,菊名駅前駅,きくな,4
1410052005824,preschool ALICE Clover,preschoolALICEClover,港北区,〒223-0052 神奈川県横浜市港北区綱島東３丁目５−５０ コリエンテ綱島 1階,35.5390966,139.6429034,https://maps.google.com/?cid=9009461528283125987,"establishment,point_of_interest,school",,,,綱島駅,しんつなしま,13
1410052002912,港北こども園,こうほくこどもその,港北区,〒222-0032 神奈川県横浜市港北区大豆戸町３６５−１,35.5160105,139.6260094,https://maps.google.com/?cid=7473546741165787599,"establishment,point_of_interest,school",045-547-6335,http://www.cibi.net/kodomoen/,,新菊名橋駅,おおくらやま,3
1410051015659,グローバルキッズ下田町園,ぐろーばるきっずしもだまちその,港北区,〒223-0064 神奈川県横浜市港北区下田町３丁目１６−２５ Ｌｕ－ｃｈｅ 1F,35.5590836,139.6300581,https://maps.google.com/?cid=8985316276667287350,"establishment,point_of_interest,school",045-561-2555,http://www.gkids.co.jp/facilities/nursery_038.html,,日吉本町駅,ひよし,21
1410052002714,キッズパートナー大倉山,きっずぱーとなーおおくらやま,港北区,〒222-0032 神奈川県横浜市港北区大豆戸町１１３−１,35.5180374,139.632356,https://maps.google.com/?cid=187239396714211216,"establishment,point_of_interest,school",045-531-0220,https://www.care-partner.com/place/okurayama/,,大豆戸交差点駅,おおくらやま,1
1410052006038,リトルスカラー綱島保育園,りとるすからーつなしまほいくえん,港北区,〒223-0053 神奈川県横浜市港北区綱島西１丁目２−７ 細野ビル,35.537656,139.635307,https://maps.google.com/?cid=16139488438435842941,"establishment,point_of_interest,school",045-642-3361,http://www.little-scholar.com/,,綱島駅,つなしま,2
1410051025856,大曽根コスモス保育園,おおそねこすもすほいくえん,港北区,〒222-0003 神奈川県横浜市港北区大曽根２丁目３２−８,35.5317312,139.6307444,https://maps.google.com/?cid=9555396974245904302,"establishment,point_of_interest,school",045-633-8605,https://cosmosfukushikai.com/,,大綱橋駅,つなしま,7
1410051019032,横浜市菊名保育園,よこはましきくなほいくえん,港北区,〒222-0011 神奈川県横浜市港北区菊名３丁目１０−２０,35.505776,139.638022,https://maps.google.com/?cid=11608031498556947128,"establishment,point_of_interest,school",045-433-1259,http://www.city.yokohama.lg.jp/kohoku/hoikuen/kikuna/,,菊名老人センター前駅,きくな,1
1410051023877,みのわのぞみ保育園,みのわのぞみほいくえん,港北区,〒223-0051 神奈川県横浜市港北区箕輪町３丁目７−２ 横浜市立箕輪保育園,35.548148,139.643378,https://maps.google.com/?cid=787871662530263547,"establishment,point_of_interest,school",045-562-1210,https://shkb.org/minowanozomi/,,箕輪町駅,ひよし,6
1410052004686,キッズパートナー綱島,きっずぱーとなーつなしま,港北区,〒223-0053 神奈川県横浜市港北区綱島西３丁目６−１９,35.538206,139.630185,https://maps.google.com/?cid=16447723174820603893,"establishment,point_of_interest,school",045-547-0076,https://www.care-partner.com/place/tsunashima/,,綱島駅,つなしま,8
1410051024248,下田みんなの保育園,しもだみんなのほいくえん,港北区,〒223-0064 神奈川県横浜市港北区下田町１丁目３−４１,35.5581632,139.6364174,https://maps.google.com/?cid=6402447506601554406,"establishment,point_of_interest,school",045-595-9522,https://shimodaminna.web.fc2.com/,,日吉本町駅,ひよし,23
1410052002771,スターチス日吉保育園,すたーちすひよしほいくえん,港北区,〒223-0062 神奈川県横浜市港北区日吉本町１丁目２３−１２ ライオンズマンション日吉台 1F,35.5527725,139.6459389,https://maps.google.com/?cid=5773355168198538002,"establishment,point_of_interest,school",045-562-8108,http://www.statice-ns.or.jp/hiyoshi-2,,日吉駅,ひよし,3
1410052004074,日吉チューリップルーム,ひよしちゅーりっぷるーむ,港北区,〒223-0051 神奈川県横浜市港北区箕輪町１丁目１６−１８ グリーン・ヴュー小嶋 １０１号室,35.5499024,139.6468471,https://maps.google.com/?cid=4092775845370431209,"establishment,point_of_interest,school",045-620-0477,http://tuliproom.info/hiyoshi/,,箕輪町駅,ひよし,3
1410051019016,横浜市大曽根保育園,よこはましおおそねほいくえん,港北区,〒222-0003 神奈川県横浜市港北区大曽根２丁目５−１ 横浜市立大曽根保育園,35.527395,139.630591,https://maps.google.com/?cid=6684032815184946896,"premise,street_address",045-531-0034,https://www.city.yokohama.lg.jp/kohoku/kurashi/kosodate_kyoiku/hoiku/hoikujo/osone.html,,大曽根町駅,おおくらやま,4
1410051027233,保育室プリンプリンROOM,ほいくしつぷりんぷりんROOM,港北区,〒223-0053 神奈川県横浜市港北区綱島西３丁目９−１２ プリンプリンルーム,35.5381209,139.6289118,https://maps.google.com/?cid=17353261237302720674,"establishment,point_of_interest,school",045-540-0122,https://purinpurin-room.com/,,綱島駅,つなしま,10
1410051018281,リトルスカラー妙蓮寺保育園,りとるすからーみょうれんじほいくえん,港北区,〒222-0011 神奈川県横浜市港北区菊名１丁目１７−８,35.5032705,139.6344101,https://maps.google.com/?cid=12583676764916157381,"establishment,point_of_interest,school",045-401-9002,http://ls-myorenji.com/,,富士塚駅,みょうれんじ,3
1410051027530,キッズフォレ綱島,きっずふぉれつなしま,港北区,〒223-0053 神奈川県横浜市港北区綱島西１丁目２１−５,35.53909489999999,139.6344917,https://maps.google.com/?cid=12665269022854697914,"establishment,point_of_interest,school",,,,綱島駅,つなしま,5
1410052004025,佐藤保育室,さとうほいくしつ,港北区,〒223-0061 神奈川県横浜市港北区日吉６丁目１−２０,35.5461134,139.6523815,https://maps.google.com/?cid=13785896471661336353,"doctor,establishment,health,point_of_interest",045-564-3717,http://sato-kodomo.com/,,日吉五丁目駅,ひよし,1
1410051027928,にじいろ保育園箕輪町,にじいろほいくえんみのわまち,港北区,〒223-0051 神奈川県横浜市港北区箕輪町２丁目５−８,35.5439716,139.6423771,https://maps.google.com/?cid=9454293232621175953,"establishment,point_of_interest,school",045-548-3961,https://www.like-kd.co.jp/establishment/nijiiro/HPminowacho?utm_source=google&utm_medium=maps&utm_campaign=minowacho,,日吉本町駅,しんつなしま,20
1410051028249,ミアヘルサ保育園ひびき綱島,みあへるさほいくえんひびきつなしま,港北区,〒223-0052 神奈川県横浜市港北区綱島東３丁目５−５,35.5400644,139.642183,https://maps.google.com/?cid=6003385974520715478,"establishment,point_of_interest,school",045-834-7092,https://dev-merhalsa.jp/hoikuen/nursery/tsunashima/,,綱島駅,しんつなしま,13
1410051028231,スターチャイルド≪日吉本町駅前ナーサリー≫,すたーちゃいるど≪ひよしほんちょうえきまえなーさりー≫,港北区,〒223-0062 神奈川県横浜市港北区日吉本町６丁目２−２ 14号,35.5524733,139.6329079,https://maps.google.com/?cid=6369396540485565289,"establishment,point_of_interest,school",045-534-7422,,,日吉本町駅,ひよし,7
1410052003423,Ｌｕｃｅ陽だまりの家保育園綱島,Ｌｕｃｅようだまりのいえほいくえんつなしま,港北区,〒223-0052 神奈川県横浜市港北区綱島東４丁目９−２８,35.5416772,139.6452699,https://maps.google.com/?cid=10951039812934456507,"establishment,point_of_interest,school",045-718-6466,http://www.luce.or.jp/,,綱島駅,しんつなしま,18
1410052003514,Ｌｕｃｅ陽だまりの家保育園,Ｌｕｃｅようだまりのいえほいくえん,港北区,〒222-0012 神奈川県横浜市港北区富士塚２丁目２８−１６ テルージュキクナⅠ 102,35.5047978,139.628973,https://maps.google.com/?cid=14239222921568764633,"establishment,point_of_interest,school",045-716-8580,http://www.luce.or.jp/,,富士塚駅,きくな,11
1410051027944,スターチャイルド《日吉本町ナーサリー》,すたーちゃいるど《ひよしほんちょうなーさりー》,港北区,〒223-0031 神奈川県横浜市港北区日吉本町４丁目１−５４,35.5524733,139.6329079,https://maps.google.com/?cid=12605518035642596095,"establishment,point_of_interest,school",045-534-7422,,,日吉本町駅,ひよし,7
1410051027548,こどものまち綱島西保育園,こどものまちつなしまにしぼいくその,港北区,〒223-0053 神奈川県横浜市港北区綱島西３丁目２１−２６,35.539372,139.628842,https://maps.google.com/?cid=1742186145106649400,"establishment,point_of_interest,school",045-834-7250,https://www.kodomonomachi-group.jp/tsunashimanishihoikuen,,綱島駅,つなしま,10
1410051027589,日吉箕輪えほんの森保育園,ひよしみのわえほんのもりやすいくその,港北区,〒223-0051 神奈川県横浜市港北区箕輪町２丁目１３−１５,35.5432017,139.6457352,https://maps.google.com/?cid=13106646131675833931,"establishment,point_of_interest,school",,https://www.miraikeikaku.jp/miraien/hiyoshi-minowa/,,日吉駅,ひよし,20
1410051027605,大倉山きずな保育園,おおくらやまきずなほいくえん,港北区,〒222-0037 神奈川県横浜市港北区大倉山３丁目４−３１ ２階・3階,35.5210832,139.6288519,https://maps.google.com/?cid=12931110844109300739,"establishment,point_of_interest,school",045-547-0302,https://ookurayama-kizuna.com/,,大倉山駅前駅,おおくらやま,2
1410051018273,ペガサス夜間保育園,ぺがさすやかんほいくえん,港北区,〒222-0033 神奈川県横浜市港北区新横浜３丁目２４−１４,35.51403639999999,139.620453,https://maps.google.com/?cid=14520953165118299276,"establishment,point_of_interest,school",045-476-0769,https://yamayuri-kai.jp/nursery_school_info/pegasus-night/,,太尾新道駅,しんよこはま,2
1410052005261,ルリ保育園日吉,るりほいくえんひよし,港北区,〒223-0051 神奈川県横浜市港北区箕輪町２丁目３−７ 日吉ロイヤルマンション,35.545727,139.643256,https://maps.google.com/?cid=2538037226375465019,"establishment,point_of_interest,school",045-534-8311,https://kosodate-web.com/ruly/,,プラウドシティ日吉駅,ひよし,4
1410051027225,つばき駅前保育園,つばきえきまえほいくえん,港北区,〒222-0037 神奈川県横浜市港北区大倉山１丁目４−５,35.5228677,139.630044,https://maps.google.com/?cid=2462922250537221583,"establishment,point_of_interest,school",045-543-6700,https://www.tsubaki-hoikuen.jp/,,大倉山駅,おおくらやま,1
1410052005725,保育室テックテックROOM,ほいくしつてっくてっくROOM,港北区,〒223-0054 神奈川県横浜市港北区綱島台１４−１３,35.5400467,139.6286304,https://maps.google.com/?cid=15110181192676114955,"establishment,point_of_interest,school",045-716-8809,https://tectec-room.com/,,綱島駅,つなしま,11
1410051019628,くっくおさんぽ保育園ふとお,くっくおさんぽほいくえんふとお,港北区,〒222-0037 神奈川県横浜市港北区大倉山７丁目４０−２,35.5187186,139.620245,https://maps.google.com/?cid=6640735856784631484,"establishment,point_of_interest,school",045-533-3375,https://cgi.city.yokohama.lg.jp/kodomo/hoiku-shisetu/hdata/n0677.html,,港北土木事務所前駅,おおくらやま,5
1410052004470,ジャンプ保育園,じゃんぷほいくえん,港北区,〒223-0062 神奈川県横浜市港北区日吉本町３丁目３３−１６,35.5499776,139.636318,https://maps.google.com/?cid=11822015072737435256,"establishment,point_of_interest,school",045-620-5252,,,日吉本町駅,ひよし,4
1410052004058,ローズ保育園,ろーずほいくえん,港北区,〒223-0066 神奈川県横浜市港北区高田西２丁目２１−１１,35.55205309999999,139.6159944,https://maps.google.com/?cid=3381843509597255552,"establishment,point_of_interest,school",,,,高田駅,つなしま,8
1410052004389,天才キッズクラブ楽遊館綱島園,てんさいきっずくらぶらくゆうかんつなしまその,港北区,〒223-0052 神奈川県横浜市港北区綱島東１丁目１２,35.5350153,139.6375212,https://maps.google.com/?cid=12036646804840441836,"establishment,point_of_interest,school",045-642-8815,http://tensaikids.jp/,,新綱島駅,しんつなしま,3
1410051021780,認定こども園高木学園附属幼稚園（保育所部分）,にんていこどもそのたかぎがくえんふぞくようちえん（ほいくしょぶぶん）,港北区,〒222-0011 神奈川県横浜市港北区菊名７丁目３−３０,35.515252,139.630236,https://maps.google.com/?cid=3162899301288832624,"establishment,point_of_interest,school",045-431-8180,https://takagi-kids.ed.jp/,,菊名地区センター前駅,きくな,5
1410051015626,おおつな森の保育園,おおつなもりのほいくえん,港北区,〒223-0057 神奈川県横浜市港北区新羽町１０２０−１,35.5196718,139.6075014,https://maps.google.com/?cid=1695800871240131102,"establishment,point_of_interest,school",045-545-0620,https://www.shoutokukai.jp/facilities/otsunam,,北新横浜駅,こづくえ,8
1410052006111,新横浜めぶき保育園,しんよこはまめぶきほいくえん,港北区,〒222-0026 神奈川県横浜市港北区篠原町２５８９ 1FKコート新横浜 102,35.5077744,139.6216169,https://maps.google.com/?cid=13724679674608120658,"establishment,point_of_interest,school",,,,ホテル前駅,しんよこはま,7
1410051026854,認定こども園新羽幼稚園（保育所部分）,にんていこどもそのしんはねようちえん（ほいくしょぶぶん）,港北区,〒223-0057 神奈川県横浜市港北区新羽町２８７６,35.5257677,139.6034941,https://maps.google.com/?cid=4051805106042979612,"establishment,point_of_interest,school",045-531-2348,https://nippa.byodo.ac.jp/,,大竹駅,こづくえ,3
1410051027316,認定こども園しのはら幼稚園（保育所部分）,にんていこどもそのしのはらようちえん（ほいくしょぶぶん）,港北区,〒222-0026 神奈川県横浜市港北区篠原町１１６３,35.4988133,139.6175872,https://maps.google.com/?cid=7485306688782583871,"establishment,point_of_interest,school",045-432-6506,http://www.shinohara.ed.jp/,,篠原池駅,しんよこはま,5
